Product Brand Name,Product Name,Product Quantity,Product Offered Price,Product Original Price,Product Sale Price,Product Discount
Fresho,"Apple - Washington, Regular",4 pcs - 530g - 640g,₹259.2,₹324,No Product Sale Price,20% OFF
Fresho,"Coconut Flower - Medium, Rich In Fibre, Helps Manage Blood Sugar Levels",1 pc - (Approx 250 to 450 gm),₹68,₹93.15,No Product Sale Price,27% OFF
Fresho,Snake Gourd - Organically Grown (Loose),500 g,₹23,₹31.51,No Product Sale Price,27% OFF
Fresho,"Papaya - Raw, Organically Grown (Loose)",1 pc - 300 -550 g,₹47,₹64.38,No Product Sale Price,27% OFF
Fresho,"Pear - Beauty, Rich In Fiber, Vitamin C, Great For Gut Health",4 pcs - (500 - 600g),₹317.55,₹435,No Product Sale Price,27% OFF
Fresho,Tamarind - Sweet,225 g,₹105.12,₹144,No Product Sale Price,27% OFF
Fresho,"Carrot - Orange, Economy, Institutional",2 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Carrot - Orange, Large, Institutional",2 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Carrot - Orange, Premium, Institutional",2 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Apple - Kinnaur,6 pcs,₹197.1,₹270,No Product Sale Price,27% OFF
Fresho,Capsicum - Yellow (Loose),1 Kg,₹263,₹360.27,No Product Sale Price,27% OFF
Fresho,Banana - Poovan,500 g,₹22.5,₹52.05,Har Din Sasta!,57% OFF
Hoovu Fresh,Assorted Puja Flowers,100 g,₹63,₹86.3,No Product Sale Price,27% OFF
Fresho,Sweet Corn - Pellets,250 g,₹44.53,₹61,No Product Sale Price,27% OFF
Fresho,Leeks,1 kg,₹153.3,₹210,No Product Sale Price,27% OFF
Fresho,"Lotus Flower - To Decorate, For Festivals & Puja",2 pcs,₹44,₹119.18,Har Din Sasta!,63% OFF
Fresho,Snibs Peppers Pack,250 g,₹86,₹117.81,No Product Sale Price,27% OFF
Fresho,Cucumber - White (Loose),1 kg,₹63,₹86.3,Get it for ₹59.85!,27% OFF
Fresho,"Tapioca - Organically Grown, Rich In Calcium, Supports Weight Gain",1 kg,₹68,₹93.15,No Product Sale Price,27% OFF
Fresho,Baby Spinach - Hydroponically Grown,100 g,₹25,₹34.25,No Product Sale Price,27% OFF
Fresho,Chinese Cabbage,1 pc - (Approx. 750 g - 1 kg),₹79.57,₹109,No Product Sale Price,27% OFF
Hoovu Fresh,Assorted Roses Puja Flowers,100 g,₹29,₹79.45,Har Din Sasta!,64% OFF
Fresho,Lettuce - Red,70 to 100 g (Bunch),₹17,₹23.29,No Product Sale Price,27% OFF
Fresho,Cut - Mushroom,100 g,₹73.97,No Product Price,No Product Sale Price,No Discount
Fresho,"Apple - Washington, Premium",4 pcs - 600g - 700g,₹210,₹287.67,No Product Sale Price,27% OFF
Fresho,Chilli - Thai Bird (Loose),1 kg,₹1204.5,₹1650,No Product Sale Price,27% OFF
Fresho,Guava - Pink,1 pc (approx 300 - 400 g),₹33.58,₹46,No Product Sale Price,27% OFF
Fresho,Arai Keerai,1 pc - (approx. 100-120g),₹16.06,₹22,No Product Sale Price,27% OFF
Fresho,"Chilli - Green Big, Organically Grown (Loose)",500 g,₹59.13,₹81,No Product Sale Price,27% OFF
Fresho,Apple - Fuji Premium,2x4 pcs - Multipack,₹456,₹624.66,No Product Sale Price,27% OFF
Fresho,"Apple - Queen, Rose",4 pcs,₹212,₹290.41,No Product Sale Price,27% OFF
Fresho,Pulav Mix,250 g,₹54,₹73.97,No Product Sale Price,27% OFF
Fresho,Pineapple - Slices,350 g,₹116,₹158.9,No Product Sale Price,27% OFF
Fresho,Bok Choy - Hydroponically Grown,150 - 200 g,₹91,₹124.66,No Product Sale Price,27% OFF
Fresho,Snibs Salad Mix Pack,250 g - 0.25,₹93.44,₹128,No Product Sale Price,27% OFF
Hoovu Fresh,Rose Mola/String,40 cm,₹44,₹119.18,Har Din Sasta!,63% OFF
Fresho,"Tulsi Mola - Used To Decorate, For Festivals & Puja",1 pc,₹47,₹64.38,No Product Sale Price,27% OFF
Fresho,Cut Indian Fruit Pack,400 g,₹93,₹127.4,No Product Sale Price,27% OFF
Fresho,Kale - Hydroponically Grown,100 - 125 g,₹53,₹72.6,No Product Sale Price,27% OFF
Fresho,Cucumber - Mangalore (Loose),1 kg,₹51,₹69.86,No Product Sale Price,27% OFF
Fresho,kanagale/Oleander Flower - Used To Decorate  For Festivals,100 g,₹31,₹87,Har Din Sasta!,64% OFF
Fresho,Grape Fruit - Indian (Loose),1 pc - 300gm-500gm,₹67.16,₹92,No Product Sale Price,27% OFF
Fresho,"Cherry Tomato - Red, Hydroponically Grown",150 g,₹39.42,₹54,No Product Sale Price,27% OFF
Fresho,Bitter Gourd - Sliced,200 g,₹28,₹38.36,No Product Sale Price,27% OFF
Fresho,Mosambi (Loose),4 pcs - 700-900g,₹49,₹86.3,Get it for ₹46.55!,43% OFF
Fresho,Snibs Tomatoes Pack,250 g,₹86.14,₹118,No Product Sale Price,27% OFF
Hoovu Fresh,Marigold String,40 cm,₹61,₹83.56,No Product Sale Price,27% OFF
Fresho,Kiwi - Dried,1 kg,₹674.52,₹924,No Product Sale Price,27% OFF
Fresho,Neem Giloy (Amruta Balli) - Organically Grown,100 g,₹18,₹24.66,No Product Sale Price,27% OFF
Fresho,Romaine Lettuce  - Hydroponically Grown With Live Roots,125 - 200 g,₹56.21,₹77,No Product Sale Price,27% OFF
Fresho,Carrot - Sliced,200 g,₹34,₹46.58,No Product Sale Price,27% OFF
Fresho,"Assorted Puja Flowers & Greens Mix - To Decorate, For Festivals & Puja",100 g,₹32.5,₹90,Har Din Sasta!,64% OFF
Fresho,Butterhead Lettuce - Hydroponically Grown With Live Roots,125 - 200 g,₹56,₹76.71,No Product Sale Price,27% OFF
Fresho,Thai Mix,1 pc,₹126,₹172.6,No Product Sale Price,27% OFF
Fresho,Fried Rice Mix,300 g,₹51,₹69.86,No Product Sale Price,27% OFF
Fresho,"Bilpatre - Used To Decorate , For Festivals & Puja",50 g,₹110.23,₹151,No Product Sale Price,27% OFF
Fresho,Sambar Pack,250 g,₹62,₹84.93,No Product Sale Price,27% OFF
Fresho,Onion - Diced,500 g,₹40,₹54.79,No Product Sale Price,27% OFF
Fresho,Potato - Wedges,250 g,₹30,₹41.1,No Product Sale Price,27% OFF
Fresho,Baby Spinach,100 g,₹41.61,₹57,No Product Sale Price,27% OFF
Fresho,Snake gourd - Diced,300 g,₹26,₹35.62,No Product Sale Price,27% OFF
Hoovu Fresh,Purple Sevanthi,100 g,₹134,₹183.56,No Product Sale Price,27% OFF
On1y,Garlic Powder - Spices & Masalas,50 g,₹84.15,₹99,No Product Sale Price,15% OFF
Gopalan Organic,Snake Gourd,1 kg,₹32,₹43.84,No Product Sale Price,27% OFF
Fresho,"Marigold String - Used To Decorate, For Festivals & Puja",1 pc,₹30,₹64,Har Din Sasta!,53% OFF
Hoovu Fresh,Assorted Puja Flowers + Greens Mix,100 g,₹34,₹46.58,No Product Sale Price,27% OFF
Fresho,"Cut Cauliflower & Broccoli, Washed",200 g,₹36,₹49.32,No Product Sale Price,27% OFF
Hoovu Fresh,Rajnigandha Puja Mola,1 Mola (35cm),₹38,₹103,Har Din Sasta!,63% OFF
Fresho,Sweet Palmero Pack,250 g,₹86.14,₹118,No Product Sale Price,27% OFF
Fresho,Ridge Gourd - Diced,300 g,₹36,₹49.32,No Product Sale Price,27% OFF
Hoovu Fresh,Paneer Roses,100 g,₹51,₹69.86,No Product Sale Price,27% OFF
Fresho,Ready to Cook - Potato French Fries,200 g,₹26,₹35.62,No Product Sale Price,27% OFF
Fresho,Capsicum - Diced,500 g,₹186,₹254.79,No Product Sale Price,27% OFF
Fresho,Coconut Chunks - Single Serve,80 g,₹40,₹54.79,No Product Sale Price,27% OFF
Fresho,Coriander Leaves - Chopped,100 g,₹19,₹26.03,No Product Sale Price,27% OFF
Fresho,"Carrots Sliced, Broccoli Florets and Cauliflower Florets",220 g,₹55,₹75.34,No Product Sale Price,27% OFF
Fresho,Sun Melon,1 pc - 700 g - 1.5 kg,₹97.09,₹133,No Product Sale Price,27% OFF
Hoovu Fresh,Chrysanthemums Puja Mola,1 Mola(35cm),₹38,₹102.74,Har Din Sasta!,63% OFF
Fresho,Mint - Chopped,100 g,₹17,₹23.29,No Product Sale Price,27% OFF
Fresho,Bottle Gourd - Diced,200 g,₹32,₹43.84,No Product Sale Price,27% OFF
Fresho,Delhi Carrots - Grated,300 g,₹52,₹71.23,No Product Sale Price,27% OFF
Fresho,"Onion Economy, Institutional (Loose)",10 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Lemon , Economy, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Water Melon Honey dew(Kiran).Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Bitter Gourd - Diced,200 g,₹28,₹38.36,No Product Sale Price,27% OFF
Fresho,"Peach, White - Imported",2 pcs - Approx. 400 to 550 gm,No Product Price,₹12,No Product Sale Price,20% OFF
EARTHMADE ORGANIX,"Organic Tender Coconut Water - Unsweetened, Natural",12X200 ml - Multipack,₹507,₹780,No Product Sale Price,35% OFF
Fresho,Spring Onion - Chopped,250 g,₹50,₹68.49,No Product Sale Price,27% OFF
On1y,Sriracha Mix,56 g,₹99,No Product Price,No Product Sale Price,No Discount
On1y,Pizza Oregano - Enhances Flavour,34 g,₹84.15,₹99,No Product Sale Price,15% OFF
Tadaa,Boiled Sweet Corn Kernel - Spice Up With Lemon And Pepper Seasoning,225 g,₹146.25,No Product Price,No Product Sale Price,No Discount
Tadaa,Boiled Sweet Corn Kernel - Spice Up With Chat Masala Seasoning,225 g,₹69,No Product Price,No Product Sale Price,No Discount
Fresho,Pear - Conferece,1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Tadaa,Boiled Sweet Corn Kernel - Spice Up With Cheese And Herbs Seasoning,225 g,₹52.44,₹69,No Product Sale Price,24% OFF
Tadaa,Boiled Sweet Corn Kernel - Spice Up With Peri-Peri Seasoning,225 g,₹69,No Product Price,No Product Sale Price,No Discount
Tadaa,Sweet Corn Kernels,725 g - Party Pack,₹149,No Product Price,No Product Sale Price,No Discount
Fresho,Thyme,10 g,₹32.12,₹44,No Product Sale Price,27% OFF
Fresho,Cut - Fruit Salad,235 g,₹76,₹104.11,No Product Sale Price,27% OFF
Tadaa,Boiled Sweet Corn On Cob - Double,2 pcs - Pouch,₹89,No Product Price,No Product Sale Price,No Discount
Fresho,Pumkin White Cubes,200 g,₹12,No Product Price,No Product Sale Price,No Discount
Tadaa,Boiled Sweet Corn On Cob - Single,1 pc - Pouch,₹49,No Product Price,No Product Sale Price,No Discount
Fresho,Red Amaranth - Hydroponically Grown,100 g,₹57.67,₹79,No Product Sale Price,27% OFF
Fresho,Lollo Rosso Lettuce - Hydroponically Grown With Live Roots,125 - 200 g,₹56.21,₹77,No Product Sale Price,27% OFF
Fresho,Veg Biriyani Pack,1 pc,₹47,₹64.38,No Product Sale Price,27% OFF
Fresho,Carrots and Peas,200 g,₹38,₹52.05,No Product Sale Price,27% OFF
Supa Corn,Kernels Peri Peri Masala,150 g,₹69,₹90.79,No Product Sale Price,24% OFF
Fresho,Red Oak Lettuce - Hydroponically Grown With Live Roots,125 - 200 g,₹65.7,₹90,No Product Sale Price,27% OFF
Fresho,Rose - Red Flower,1 pc,₹49,₹67.12,No Product Sale Price,27% OFF
Fresho,Gift Box - Apple Washington + Pomegranate + Green Pears Imported + Imported Avocado,12 pcs,No Product Price,₹623.75,No Product Sale Price,27% OFF
Hoovu Fresh,Tulsi Mola,40 cm,₹63,₹86.3,No Product Sale Price,27% OFF
Fresho,Cucumber - Sliced,200 g,₹41,₹56.16,No Product Sale Price,27% OFF
Hoovu Fresh,Mango Bunches,2 Bunches,₹89.06,₹122,No Product Sale Price,27% OFF
Fresho,Sliced Peppers,300 g,₹113,₹154.79,No Product Sale Price,27% OFF
Fresho,Tomato - Diced,500 g,₹52,₹71.23,No Product Sale Price,27% OFF
Fresho,Beans - Togari (Loose),1 kg,₹144,₹197.26,No Product Sale Price,27% OFF
Hoovu Fresh,Lotus,2 pcs,₹217,No Product Price,No Product Sale Price,No Discount
Fresho,Green Coral Lettuce - Hydroponically Grown With Live Roots,125 - 200 g,₹52.56,₹72,No Product Sale Price,27% OFF
Fresho,Onion - Thin Sliced,200 g,₹41,₹56.16,No Product Sale Price,27% OFF
Fresho,Aavaram Poo,100 g,₹51.1,₹70,No Product Sale Price,27% OFF
Fresho,Artichoke,100 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Green Chilly - Chopped,500 g,₹30.66,₹42,No Product Sale Price,27% OFF
Hoovu Fresh,Bilpatre,50 g,₹22.63,₹31,No Product Sale Price,27% OFF
Institutional,Chana - Brown//Kadale Kaalu,1 kg,₹85,No Product Price,No Product Sale Price,No Discount
Fresho,Jackfruit - Seeds,200 g,₹58,No Product Price,No Product Sale Price,No Discount
Hoovu Fresh,Turmeric Mala - 40 cm,1 pc,₹239.44,₹328,No Product Sale Price,27% OFF
Fresho,Turmeric Leaves,1 pc,No Product Price,₹61,No Product Sale Price,20% OFF
Fresho,Mix - Gobhi Parantha,150 g,₹28,₹38.36,No Product Sale Price,27% OFF
Fresho,Chutney Mix,140 g,₹28,₹38.36,No Product Sale Price,27% OFF
Fresho,Koorai Poo,100 g,₹51.1,₹70,No Product Sale Price,27% OFF
Fresho,Swiss Chard - Multi Colored,250 g,₹65.7,₹90,No Product Sale Price,27% OFF
Fresho,Mooli Paratha Mix,200 g,₹19,₹26.03,No Product Sale Price,27% OFF
Fresho,Beans Thogari - Organically Grown (Loose),250 g,₹20.44,₹28,No Product Sale Price,27% OFF
Fresho,Rockit Apple,2 pcs,₹187.61,₹257,No Product Sale Price,27% OFF
Fresho,"Apple - Royal Gala, Economy",1 kg,₹361.35,₹495,No Product Sale Price,27% OFF
Fresho,Gift Box - Apple Washington & Pomegranate,12 pcs,No Product Price,₹107,No Product Sale Price,27% OFF
Fresho,"Pear - Red, Imported",6 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Grapefruit Jackson - Imported,1 pc - Approx (300-350 g),No Product Price,₹82.19,No Product Sale Price,27% OFF
Fresho,"Apple - Modi, Premium",4 Pcs,No Product Price,₹198.75,No Product Sale Price,27% OFF
Fresho,"Kiwi - Green, Jumbo",2 pcs,No Product Price,₹86.25,No Product Sale Price,27% OFF
Fresho,Green Pear - Imported,1 Kg,₹122.46,₹167.76,No Product Sale Price,27% OFF
Fresho,BlackBerry - Imported,125 g,₹488.19,₹668.75,No Product Sale Price,27% OFF
Fresho,Raspberry - Imported,125 g,₹608,₹832.88,No Product Sale Price,27% OFF
Fresho,"Nectarine, White - Imported",2 pcs - Approx. 180 to 200 gm,₹9.6,₹12,No Product Sale Price,20% OFF
Fresho,"Orange - Imported, Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Apple - Rose,4 pcs,No Product Price,₹260.27,No Product Sale Price,27% OFF
Fresho,"Apple - Pinata, Premium",2 Pcs,No Product Price,₹12,No Product Sale Price,20% OFF
Fresho,"Apple - Red Delicious, Economy",6 pcs,No Product Price,₹12,No Product Sale Price,20% OFF
Fresho,Sprouts - Channa Brown,200 g,₹52.56,₹72,No Product Sale Price,27% OFF
Fresho,"Brinjal - Purple, Long",1 kg,₹41,₹94.52,Har Din Sasta!,57% OFF
Fresho,Apple - Golden Delicious,6 pcs,₹145.27,₹199,No Product Sale Price,27% OFF
Fresho,Green Apple,3 pcs,₹162.06,₹222,No Product Sale Price,27% OFF
Fresho,Pear - Ya,1 kg,₹391,₹535.62,No Product Sale Price,27% OFF
Fresho,Peach Flat - Imported,2 pcs,₹165,₹226.03,No Product Sale Price,27% OFF
Fresho,"Banana - Karpooravalli Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Ber,1 kg,₹57,₹78.08,No Product Sale Price,27% OFF
Fresho,"Potato - Direct, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Gulchadi,1 kg,No Product Price,₹12,No Product Sale Price,20% OFF
Fresho,"Pear - Green, Indian",1 kg,₹407.34,₹558,No Product Sale Price,27% OFF
Fresho,Apple Shimla + Banana Robusta+ Orange Nagpur+ Watermelon+ Grapes Sonaka Seedless,Combo - 5 Items,₹389.59,₹541.9,No Product Sale Price,28% OFF
Gopalan Organic,Brinjal Green - Long,1 kg,₹60,₹82.19,No Product Sale Price,27% OFF
Fresho,Yam - Elephant Foot,250 g,₹29,₹39.73,No Product Sale Price,27% OFF
Fresho,"Mango Leaf Thorana - Used To Decorate, For Festivals & Puja",1 pc,₹27.01,₹37,No Product Sale Price,27% OFF
Fresho,Baby Potato - Organically Grown,250 g,₹18.25,₹25,No Product Sale Price,27% OFF
Fresho,Capsicum Yellow - Organically Grown,1 kg,No Product Price,₹12,No Product Sale Price,20% OFF
Fresho,Galangal (Thai Ginger) - Organically Grown,1 kg,No Product Price,₹12,No Product Sale Price,20% OFF
Fresho,"Pumpkin - Disco, Organically Grown (Loose)",1 pc,No Product Price,₹31.18,No Product Sale Price,27% OFF
Fresho,"Guava - Thai Organic, Pink",1 pc - approx. 300 g to 500 g,No Product Price,₹99,No Product Sale Price,27% OFF
Fresho,Baby Potato - Organically Grown,1 kg,₹87,₹119.18,No Product Sale Price,27% OFF
Fresho,"Apple - Pinata, Organically Grown",4 pcs - 550gm-650gm,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Beans Local - Organically Grown,250 g,No Product Price,₹27,No Product Sale Price,27% OFF
Fresho,"Apple - Royal Gala, Organically Grown",4 pcs - 650gm-750gm,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Sprouts - Channa Brown,200 g,₹32,₹43.84,No Product Sale Price,27% OFF
Fresho,"Sweet Corn Premium, Institutional",2 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Sage,10 g,₹32.12,₹44,No Product Sale Price,27% OFF
Fresho,Sprouts - Moong Green,200 g,₹38.69,₹53,No Product Sale Price,27% OFF
Fresho,Himalayan Chestnuts (Loose),500 g,₹302.22,₹414,No Product Sale Price,27% OFF
Fresho,Papaya - Direct,1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Kakdi (Loose),1 kg,₹151,₹206.85,No Product Sale Price,27% OFF
Fresho,King Baby Oyster Mushroom,1 pc,No Product Price,₹391,No Product Sale Price,27% OFF
Fresho,"Apple - Royal Gala, Economy",2 pcs - (Approx.200 g-250 g),₹89.06,₹122,No Product Sale Price,27% OFF
Fresho,Baby Bottle Gourd,"1 pc, 300g - 450g",₹27,₹36.99,No Product Sale Price,27% OFF
Fresho,Mixed Capsicum,1 kg,₹527.06,₹722,No Product Sale Price,27% OFF
Fresho,Banana - Robusta,4 pcs,₹25.55,₹35,No Product Sale Price,27% OFF
Fresho,Table Radish,1 kg,₹89,₹121.92,No Product Sale Price,27% OFF
Fresho,Mixed Capsicum (Loose),2 pcs,₹130,₹178.08,No Product Sale Price,27% OFF
Fresho,Banana Nendran - Raw,1 Kg,₹47,₹64.38,No Product Sale Price,27% OFF
Fresho,Grapes- Green With Seed,1 kg,No Product Price,₹117.5,No Product Sale Price,27% OFF
Fresho,Dates Fresh - Yellow,500 g,₹49.64,₹68,No Product Sale Price,27% OFF
Fresho,"Cucumber, Carrot & Beetroot 500g Each Salad",Combo - 3 Items,₹131.02,No Product Price,No Product Sale Price,No Discount
Fresho,"Mosambi - Kg Premium, Institutional",2 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Coconut - Economy, Institutional",1 Pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Banana - Robusta,6 pcs,₹64.24,₹88,No Product Sale Price,27% OFF
Fresho,Mangosteen,4 pcs,₹273.02,₹374,No Product Sale Price,27% OFF
Fresho,Papaya - Raw,1 pc - Approx. 500g-700g,₹26,₹35.62,No Product Sale Price,27% OFF
Fresho,Red Cabbage - Small,1 pc - Approx. 300-600 g,₹39,₹53.42,Get it for ₹37.05!,27% OFF
Fresho,Cherry Tomato - Mix,250 g,No Product Price,₹68.49,No Product Sale Price,27% OFF
Fresho,"Kiwi - Green - Iran Premium, Institutional",3 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Banana Stem - Direct, Institutional",1 pc,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,White Radish - Institutional,1 kg,No Product Price,₹26,No Product Sale Price,27% OFF
bb Combo,Apple Banana Breakfast,Combo - 2 Items,₹196,₹276.72,No Product Sale Price,29% OFF
Fresho,"Musk Melon - Large, Institutional",2 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Gift Box - Nagpuri Oranges,6 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Nanjangud Rasabalehannu Banana,1 Kg - NO,₹133.59,₹183,No Product Sale Price,27% OFF
Fresho,Tamarind - Sweet,200 g,₹74,₹101.37,No Product Sale Price,27% OFF
Fresho,Fresho Watermelon,1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Rose - Yellow,250 g,₹42,No Product Price,No Product Sale Price,No Discount
Fresho,Potato - Fresh Crop,1 kg,₹27,₹49.32,Har Din Sasta!,45% OFF
Fresho,Colocasia Leaf - Organically Grown,10 pcs,₹43.07,₹59,No Product Sale Price,27% OFF
Fresho,"Beans - French Ring Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Ridge Gourd Economy, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Cabbage - Kg Premium, Institutional",1 kg,No Product Price,₹12,No Product Sale Price,20% OFF
Fresho,Leek - Hydroponically Grown,100 g,₹56,₹76.71,No Product Sale Price,27% OFF
Fresho,White Jamun - Jamrul,500 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Bel Patta,1 kg,₹133.59,₹183,No Product Sale Price,27% OFF
Fresho,"Amaranthus Leaves Green Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Grape Tomatoes - Hydroponically Grown, Red",250 g - 300 g - No,No Product Price,₹125,No Product Sale Price,27% OFF
Fresho,Onion Flower / Peyajkoli,250 g,₹27,₹36.99,No Product Sale Price,27% OFF
Fresho,"Capsicum - Green, Economy, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Chilly - Jalapenos (Loose),approx.170 to 190 g,No Product Price,₹157.89,No Product Sale Price,20% OFF
Fresho,"Pear - Golden Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Tamarind - Sweet Premium, Institutional",225 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Dragon Fruit, Premium, Institutional",300 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Red Pear -  Direct, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Cherry - Imported Premium, Institutional",100 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Tamarind - Sweet Economy, Institutional",225 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Imported Grapefruit - Direct, Institutional",1 pc,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Pear - Golden Economy, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Imported Cherry - Direct, Institutional",100 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Green Apple, Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Apple - Fuji Premium, Institutional",20 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Orange Imported Economy, Institutional",15 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Kiwi - Green - Premium, Institutional",3 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Assorted Apples Box,6 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Apple - Fuji Horeca,1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Dragon Fruit, Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Green Apple, Premium, Institutional",5 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Zespri,Kiwi Sungold Festive Gift Pack,12 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Apple Red Delicious - Premium, Institutional",20 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Pear - Ya Shandong, Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Rockit Apple From New Zealand,5 pcs,₹288.35,₹395,No Product Sale Price,27% OFF
Fresho,Apple - Royal Gala 4 pcs + Apple - Kinnaur 4 pcs,Combo - 2 Items,₹294.77,₹403.79,No Product Sale Price,27% OFF
Fresho,Apple - Royal Gala 4 pcs + Apple - Kashmir 4 pcs,Combo - 2 Items,₹322.1,₹441.23,No Product Sale Price,27% OFF
Fresho,Apple - Golden Delicious,1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Guava - Thai Premium, Institutional",300 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Thai Guava - Direct, Institutional",300 g,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Grapefruit - Imported Premium, Institutional",1 pc,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Apple - Golden Delicious Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Kiwi - Sun Gold,1 pc,No Product Price,₹50,No Product Sale Price,27% OFF
Fresho,Mangosteen,500 g,No Product Price,₹347,No Product Sale Price,27% OFF
Fresho,"Apple - Pinata, Premium",4 Pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Apple - Granny,1 kg - approx. 5 to 6 nos,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Apple - Diva, Premium",4 pcs - Approx. 700 - 800 gm,No Product Price,₹311,No Product Sale Price,27% OFF
Fresho,"Kiwi - Green - Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Apple - Royal Gala Horeca,1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Apple - Fuji Premium, Institutional",8 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Rambuttan - Imported,1 pc,No Product Price,₹763.16,No Product Sale Price,20% OFF
Fresho,"Pear - Golden, Imported",1 kg,₹274,No Product Price,No Product Sale Price,No Discount
bb Combo,Fresho Apple-Red Delicious/Washington 4pcs+BB Home Vegetable & Fruit Wash 500ml,Combo - 2 Items,₹262,₹395.99,No Product Sale Price,34% OFF
Fresho,"Gift Box - Apple, Washington",6 pcs,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Gift Box - Imported Green Pears,6 pcs,No Product Price,₹12,No Product Sale Price,24% OFF
Fresho,Red Currant,1 pc - approx.100 to 125 gm,₹502.24,₹688,No Product Sale Price,27% OFF
Fresho,"Kiwi - Green, Small","3 pcs - 60 to 89 g, per piece",₹179,₹245.21,No Product Sale Price,27% OFF
Fresho,"Papaya Raw, Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,"Apple Royal Gala - Premium, Institutional",1 kg,No Product Price,No Product Price,No Product Sale Price,No Discount
Fresho,Plum - Imported,6 pcs,No Product Price,₹12,No Product Sale Price,20% OFF
